DATAFLOW,LAST UPDATE,freq,org_inst,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2004,38.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2005,35.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2006,34.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2007,34.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2008,36.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2009,38.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2010,39.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2011,39.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2012,39.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2013,38.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2014,38.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2015,39.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2016,39.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2017,40.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2018,40.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2019,40.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2020,40.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2021,45.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2022,45.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2023,45.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Norway,2024,45.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2004,21.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2005,21.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2006,18.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2007,18.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2008,18.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2009,17.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2010,17.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2011,22.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2012,22.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2013,22.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2014,21.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2015,24.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2016,25.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2017,25.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2018,26.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2019,27.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2020,27.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2021,27.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2022,27.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2023,27.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Poland,2024,29.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2003,20.5,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2004,19.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2005,25.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2006,24.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2007,28.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2008,28.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2009,29.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2010,30.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2011,29.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2012,29.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2013,31.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2014,31.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2015,34.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2016,34.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2017,35.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2018,36.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2019,40.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2020,39.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2021,40.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2022,35.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2023,36.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Portugal,2024,35.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2003,10.3,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2004,10.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2005,10.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2006,10.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2007,9.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2008,10.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2009,9.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2010,9.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2011,9.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2012,9.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2013,11.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2014,11.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2015,12.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2016,12.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2017,19.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2018,19.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2019,19.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2020,20.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2021,20.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2022,20.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2023,19.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Romania,2024,19.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2007,20.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2008,22.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2009,22.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2010,22.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2011,24.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2012,32.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2013,34.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2014,33.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2015,33.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2016,34.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2017,36.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2018,37.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2019,37.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2020,39.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2021,39.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2022,36.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Serbia,2023,34.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2003,45.0,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2004,47.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2005,48.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2006,47.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2007,47.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2008,46.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2009,46.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2010,45.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2011,45.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2012,43.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2013,44.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2014,43.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2015,43.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2016,45.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2017,46.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2018,46.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2019,47.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2020,49.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2021,47.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2022,46.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2023,46.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Sweden,2024,45.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2003,11.7,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2004,11.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2005,11.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2006,11.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2007,9.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2008,10.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2009,11.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2010,11.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2011,12.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2012,26.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2013,25.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2014,28.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2015,26.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2016,26.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2017,26.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2018,22.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2019,22.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2020,21.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2021,22.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2022,29.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2023,31.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovenia,2024,30.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2003,18.7,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2004,16.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2005,17.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2006,20.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2007,18.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2008,18.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2009,18.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2010,16.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2011,16.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2012,18.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2013,18.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2014,20.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2015,20.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2016,20.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2017,21.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2018,20.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2019,20.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2020,22.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2021,21.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2022,22.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2023,22.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Slovakia,2024,23.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2005,4.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2006,2.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2007,9.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2008,9.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2009,9.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2010,8.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2011,14.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2012,14.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2013,14.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2014,14.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2015,14.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2016,14.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2017,14.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2018,17.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2019,17.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2020,17.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2021,17.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2022,17.4,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Türkiye,2023,19.8,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2003,17.2,d,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2004,17.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2005,19.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2006,19.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2007,19.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2008,19.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2009,19.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2010,21.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2011,22.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2012,22.3,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2013,23.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2014,23.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2015,27.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2016,27.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2017,28.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2018,28.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2019,29.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2020,30.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2021,31.1,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2022,31.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2023,31.6,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,United Kingdom,2024,34.7,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Kosovo*,2018,31.9,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Kosovo*,2019,32.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Kosovo*,2020,32.5,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Kosovo*,2021,34.2,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Kosovo*,2022,35.0,,
ESTAT:SDG_05_50(1.0),11/04/25 11:00:00,Annual,National parliament,Females,Percentage of women,Kosovo*,2023,33.3,,
